C:\Users\admin\anaconda3\envs\folktales\Lib\site-packages\torch\_refs\__init__.py:4919: UserWarning: expandable_segments not supported on this platform (Triggered internally at C:\actions-runner\_work\pytorch\pytorch\builder\windows\pytorch\c10/cuda/CUDAAllocatorConfig.h:28.)
  return torch.empty_permuted(
CUDA device: NVIDIA GeForce GTX 1650
CUDA compute capability: (7, 5)
AMP dtype: torch.float16
Vocab size: 8,192
Model config: {'sequence_len': 256, 'vocab_size': 8192, 'n_layer': 2, 'n_head': 2, 'n_kv_head': 2, 'n_embd': 128, 'window_pattern': 'L'}
Parameter counts:
  wte                     : 1,048,576
  value_embeds            : 1,048,576
  lm_head                 : 1,048,576
  transformer_matrices    : 393,280
  scalars                 : 4
  total                   : 3,539,012
Estimated FLOPs per token: 9.437568e+06
Scaling AdamW LRs by 1/sqrt(128/768) = 2.449490
Data: train/val split already exists
Time budget: 300s
Gradient accumulation steps: 1
Device: cuda

step 00000 (0.0%) | loss: 9.011062 | lrm: 0.00 | dt: 290ms | tok/sec: 3,527 | mfu: 0.0% | epoch: 1 | remaining: 300s    
step 00809 (24.6%) | loss: 4.720368 | lrm: 1.00 | dt: 96ms | tok/sec: 10,693 | mfu: 0.0% | epoch: 1 | remaining: 226s    
step 00810 (24.7%) | loss: 4.726632 | lrm: 1.00 | dt: 77ms | tok/sec: 13,225 | mfu: 0.0% | epoch: 1 | remaining: 226s    
step 00811 (24.7%) | loss: 4.745535 | lrm: 1.00 | dt: 96ms | tok/sec: 10,676 | mfu: 0.0% | epoch: 1 | remaining: 226s    
step 00812 (24.7%) | loss: 4.765395 | lrm: 1.00 | dt: 95ms | tok/sec: 10,784 | mfu: 0.0% | epoch: 1 | remaining: 226s    
step 00813 (24.7%) | loss: 4.795222 | lrm: 1.00 | dt: 95ms | tok/sec: 10,773 | mfu: 0.0% | epoch: 1 | remaining: 226s    
step 00814 (24.8%) | loss: 4.806777 | lrm: 1.00 | dt: 95ms | tok/sec: 10,771 | mfu: 0.0% | epoch: 1 | remaining: 226s    
step 00815 (24.8%) | loss: 4.805622 | lrm: 1.00 | dt: 96ms | tok/sec: 10,704 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00816 (24.8%) | loss: 4.790092 | lrm: 1.00 | dt: 95ms | tok/sec: 10,750 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00817 (24.9%) | loss: 4.763485 | lrm: 1.00 | dt: 81ms | tok/sec: 12,620 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00818 (24.9%) | loss: 4.747640 | lrm: 1.00 | dt: 93ms | tok/sec: 10,963 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00819 (24.9%) | loss: 4.722746 | lrm: 1.00 | dt: 95ms | tok/sec: 10,765 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00820 (25.0%) | loss: 4.708119 | lrm: 1.00 | dt: 100ms | tok/sec: 10,240 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00821 (25.0%) | loss: 4.685551 | lrm: 1.00 | dt: 91ms | tok/sec: 11,259 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00822 (25.0%) | loss: 4.665602 | lrm: 1.00 | dt: 79ms | tok/sec: 12,940 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00823 (25.0%) | loss: 4.647203 | lrm: 1.00 | dt: 95ms | tok/sec: 10,761 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00824 (25.1%) | loss: 4.666555 | lrm: 1.00 | dt: 95ms | tok/sec: 10,788 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00825 (25.1%) | loss: 4.670815 | lrm: 1.00 | dt: 103ms | tok/sec: 9,924 | mfu: 0.0% | epoch: 1 | remaining: 225s    
step 00826 (25.1%) | loss: 4.695930 | lrm: 1.00 | dt: 87ms | tok/sec: 11,763 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00827 (25.2%) | loss: 4.689675 | lrm: 1.00 | dt: 86ms | tok/sec: 11,927 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00828 (25.2%) | loss: 4.706448 | lrm: 1.00 | dt: 95ms | tok/sec: 10,799 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00829 (25.2%) | loss: 4.678959 | lrm: 1.00 | dt: 96ms | tok/sec: 10,644 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00830 (25.3%) | loss: 4.668571 | lrm: 1.00 | dt: 94ms | tok/sec: 10,934 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00831 (25.3%) | loss: 4.648831 | lrm: 1.00 | dt: 95ms | tok/sec: 10,730 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00832 (25.3%) | loss: 4.626277 | lrm: 1.00 | dt: 83ms | tok/sec: 12,368 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00833 (25.4%) | loss: 4.581985 | lrm: 1.00 | dt: 100ms | tok/sec: 10,213 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00834 (25.4%) | loss: 4.596931 | lrm: 1.00 | dt: 86ms | tok/sec: 11,849 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00835 (25.4%) | loss: 4.610674 | lrm: 1.00 | dt: 95ms | tok/sec: 10,799 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00836 (25.5%) | loss: 4.604355 | lrm: 1.00 | dt: 95ms | tok/sec: 10,737 | mfu: 0.0% | epoch: 1 | remaining: 224s    
step 00837 (25.5%) | loss: 4.616341 | lrm: 1.00 | dt: 95ms | tok/sec: 10,758 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00838 (25.5%) | loss: 4.642534 | lrm: 1.00 | dt: 79ms | tok/sec: 12,940 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00839 (25.5%) | loss: 4.638997 | lrm: 1.00 | dt: 95ms | tok/sec: 10,763 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00840 (25.6%) | loss: 4.611368 | lrm: 1.00 | dt: 94ms | tok/sec: 10,851 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00841 (25.6%) | loss: 4.569314 | lrm: 1.00 | dt: 95ms | tok/sec: 10,782 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00842 (25.6%) | loss: 4.539030 | lrm: 1.00 | dt: 88ms | tok/sec: 11,647 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00843 (25.7%) | loss: 4.500400 | lrm: 1.00 | dt: 95ms | tok/sec: 10,792 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00844 (25.7%) | loss: 4.490337 | lrm: 1.00 | dt: 83ms | tok/sec: 12,275 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00845 (25.7%) | loss: 4.487300 | lrm: 1.00 | dt: 100ms | tok/sec: 10,235 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00846 (25.8%) | loss: 4.490971 | lrm: 1.00 | dt: 87ms | tok/sec: 11,824 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00847 (25.8%) | loss: 4.506178 | lrm: 1.00 | dt: 95ms | tok/sec: 10,796 | mfu: 0.0% | epoch: 1 | remaining: 223s    
step 00848 (25.8%) | loss: 4.525186 | lrm: 1.00 | dt: 79ms | tok/sec: 12,912 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00849 (25.8%) | loss: 4.533906 | lrm: 1.00 | dt: 96ms | tok/sec: 10,687 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00850 (25.9%) | loss: 4.540420 | lrm: 1.00 | dt: 101ms | tok/sec: 10,188 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00851 (25.9%) | loss: 4.537353 | lrm: 1.00 | dt: 91ms | tok/sec: 11,314 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00852 (25.9%) | loss: 4.537893 | lrm: 1.00 | dt: 93ms | tok/sec: 11,029 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00853 (26.0%) | loss: 4.511956 | lrm: 1.00 | dt: 95ms | tok/sec: 10,796 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00854 (26.0%) | loss: 4.512384 | lrm: 1.00 | dt: 94ms | tok/sec: 10,904 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00855 (26.0%) | loss: 4.533902 | lrm: 1.00 | dt: 79ms | tok/sec: 12,987 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00856 (26.1%) | loss: 4.548668 | lrm: 1.00 | dt: 96ms | tok/sec: 10,719 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00857 (26.1%) | loss: 4.549361 | lrm: 1.00 | dt: 104ms | tok/sec: 9,800 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00858 (26.1%) | loss: 4.556231 | lrm: 1.00 | dt: 93ms | tok/sec: 11,037 | mfu: 0.0% | epoch: 1 | remaining: 222s    
step 00859 (26.2%) | loss: 4.531007 | lrm: 1.00 | dt: 87ms | tok/sec: 11,713 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00860 (26.2%) | loss: 4.515409 | lrm: 1.00 | dt: 95ms | tok/sec: 10,781 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00861 (26.2%) | loss: 4.501270 | lrm: 1.00 | dt: 79ms | tok/sec: 12,915 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00862 (26.2%) | loss: 4.519643 | lrm: 1.00 | dt: 94ms | tok/sec: 10,843 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00863 (26.3%) | loss: 4.528311 | lrm: 1.00 | dt: 97ms | tok/sec: 10,607 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00864 (26.3%) | loss: 4.518349 | lrm: 1.00 | dt: 93ms | tok/sec: 10,977 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00865 (26.3%) | loss: 4.505280 | lrm: 1.00 | dt: 95ms | tok/sec: 10,764 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00866 (26.4%) | loss: 4.521653 | lrm: 1.00 | dt: 95ms | tok/sec: 10,733 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00867 (26.4%) | loss: 4.533203 | lrm: 1.00 | dt: 79ms | tok/sec: 12,882 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00868 (26.4%) | loss: 4.553476 | lrm: 1.00 | dt: 95ms | tok/sec: 10,821 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00869 (26.5%) | loss: 4.527370 | lrm: 1.00 | dt: 95ms | tok/sec: 10,829 | mfu: 0.0% | epoch: 1 | remaining: 221s    
step 00870 (26.5%) | loss: 4.504167 | lrm: 1.00 | dt: 96ms | tok/sec: 10,657 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00871 (26.5%) | loss: 4.478821 | lrm: 1.00 | dt: 94ms | tok/sec: 10,949 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00872 (26.6%) | loss: 4.442716 | lrm: 1.00 | dt: 95ms | tok/sec: 10,773 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00873 (26.6%) | loss: 4.427225 | lrm: 1.00 | dt: 79ms | tok/sec: 12,914 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00874 (26.6%) | loss: 4.424778 | lrm: 1.00 | dt: 95ms | tok/sec: 10,760 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00875 (26.6%) | loss: 4.401477 | lrm: 1.00 | dt: 95ms | tok/sec: 10,735 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00876 (26.7%) | loss: 4.411792 | lrm: 1.00 | dt: 99ms | tok/sec: 10,395 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00877 (26.7%) | loss: 4.417907 | lrm: 1.00 | dt: 91ms | tok/sec: 11,309 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00878 (26.7%) | loss: 4.442017 | lrm: 1.00 | dt: 82ms | tok/sec: 12,522 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00879 (26.8%) | loss: 4.450951 | lrm: 1.00 | dt: 92ms | tok/sec: 11,113 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00880 (26.8%) | loss: 4.479313 | lrm: 1.00 | dt: 95ms | tok/sec: 10,723 | mfu: 0.0% | epoch: 1 | remaining: 220s    
step 00881 (26.8%) | loss: 4.497866 | lrm: 1.00 | dt: 95ms | tok/sec: 10,826 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00882 (26.9%) | loss: 4.521354 | lrm: 1.00 | dt: 91ms | tok/sec: 11,283 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00883 (26.9%) | loss: 4.513708 | lrm: 1.00 | dt: 84ms | tok/sec: 12,120 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00884 (26.9%) | loss: 4.533396 | lrm: 1.00 | dt: 94ms | tok/sec: 10,887 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00885 (27.0%) | loss: 4.550681 | lrm: 1.00 | dt: 95ms | tok/sec: 10,832 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00886 (27.0%) | loss: 4.589046 | lrm: 1.00 | dt: 95ms | tok/sec: 10,744 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00887 (27.0%) | loss: 4.615481 | lrm: 1.00 | dt: 95ms | tok/sec: 10,739 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00888 (27.0%) | loss: 4.635465 | lrm: 1.00 | dt: 80ms | tok/sec: 12,849 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00889 (27.1%) | loss: 4.627947 | lrm: 1.00 | dt: 95ms | tok/sec: 10,816 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00890 (27.1%) | loss: 4.636162 | lrm: 1.00 | dt: 95ms | tok/sec: 10,805 | mfu: 0.0% | epoch: 1 | remaining: 219s    
step 00891 (27.1%) | loss: 4.624092 | lrm: 1.00 | dt: 95ms | tok/sec: 10,810 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00892 (27.2%) | loss: 4.638566 | lrm: 1.00 | dt: 94ms | tok/sec: 10,915 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00893 (27.2%) | loss: 4.668449 | lrm: 1.00 | dt: 94ms | tok/sec: 10,868 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00894 (27.2%) | loss: 4.685840 | lrm: 1.00 | dt: 106ms | tok/sec: 9,639 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00895 (27.3%) | loss: 4.707414 | lrm: 1.00 | dt: 79ms | tok/sec: 12,942 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00896 (27.3%) | loss: 4.695128 | lrm: 1.00 | dt: 106ms | tok/sec: 9,688 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00897 (27.3%) | loss: 4.694469 | lrm: 1.00 | dt: 94ms | tok/sec: 10,846 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00898 (27.4%) | loss: 4.730811 | lrm: 1.00 | dt: 95ms | tok/sec: 10,767 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00899 (27.4%) | loss: 4.736609 | lrm: 1.00 | dt: 79ms | tok/sec: 12,929 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00900 (27.4%) | loss: 4.740411 | lrm: 1.00 | dt: 95ms | tok/sec: 10,811 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00901 (27.4%) | loss: 4.729691 | lrm: 1.00 | dt: 109ms | tok/sec: 9,354 | mfu: 0.0% | epoch: 1 | remaining: 218s    
step 00902 (27.5%) | loss: 4.748868 | lrm: 1.00 | dt: 79ms | tok/sec: 12,925 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00903 (27.5%) | loss: 4.738895 | lrm: 1.00 | dt: 95ms | tok/sec: 10,734 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00904 (27.5%) | loss: 4.730406 | lrm: 1.00 | dt: 107ms | tok/sec: 9,605 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00905 (27.6%) | loss: 4.741712 | lrm: 1.00 | dt: 83ms | tok/sec: 12,326 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00906 (27.6%) | loss: 4.737625 | lrm: 1.00 | dt: 89ms | tok/sec: 11,470 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00907 (27.6%) | loss: 4.756396 | lrm: 1.00 | dt: 95ms | tok/sec: 10,760 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00908 (27.7%) | loss: 4.753654 | lrm: 1.00 | dt: 95ms | tok/sec: 10,759 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00909 (27.7%) | loss: 4.752716 | lrm: 1.00 | dt: 79ms | tok/sec: 12,972 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00910 (27.7%) | loss: 4.744517 | lrm: 1.00 | dt: 99ms | tok/sec: 10,340 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00911 (27.8%) | loss: 4.706463 | lrm: 1.00 | dt: 90ms | tok/sec: 11,338 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00912 (27.8%) | loss: 4.691375 | lrm: 1.00 | dt: 95ms | tok/sec: 10,772 | mfu: 0.0% | epoch: 1 | remaining: 217s    
step 00913 (27.8%) | loss: 4.646779 | lrm: 1.00 | dt: 79ms | tok/sec: 12,893 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00914 (27.8%) | loss: 4.600509 | lrm: 1.00 | dt: 111ms | tok/sec: 9,192 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00915 (27.9%) | loss: 4.590438 | lrm: 1.00 | dt: 80ms | tok/sec: 12,833 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00916 (27.9%) | loss: 4.569073 | lrm: 1.00 | dt: 96ms | tok/sec: 10,665 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00917 (27.9%) | loss: 4.538863 | lrm: 1.00 | dt: 95ms | tok/sec: 10,792 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00918 (28.0%) | loss: 4.506300 | lrm: 1.00 | dt: 102ms | tok/sec: 10,000 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00919 (28.0%) | loss: 4.465656 | lrm: 1.00 | dt: 87ms | tok/sec: 11,815 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00920 (28.0%) | loss: 4.442930 | lrm: 1.00 | dt: 95ms | tok/sec: 10,789 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00921 (28.1%) | loss: 4.441932 | lrm: 1.00 | dt: 95ms | tok/sec: 10,781 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00922 (28.1%) | loss: 4.513982 | lrm: 1.00 | dt: 79ms | tok/sec: 12,889 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00923 (28.1%) | loss: 4.518277 | lrm: 1.00 | dt: 96ms | tok/sec: 10,619 | mfu: 0.0% | epoch: 1 | remaining: 216s    
step 00924 (28.2%) | loss: 4.548486 | lrm: 1.00 | dt: 100ms | tok/sec: 10,217 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00925 (28.2%) | loss: 4.545353 | lrm: 1.00 | dt: 89ms | tok/sec: 11,551 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00926 (28.2%) | loss: 4.531686 | lrm: 1.00 | dt: 79ms | tok/sec: 12,888 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00927 (28.3%) | loss: 4.515251 | lrm: 1.00 | dt: 95ms | tok/sec: 10,752 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00928 (28.3%) | loss: 4.493237 | lrm: 1.00 | dt: 95ms | tok/sec: 10,795 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00929 (28.3%) | loss: 4.484527 | lrm: 1.00 | dt: 95ms | tok/sec: 10,817 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00930 (28.3%) | loss: 4.462685 | lrm: 1.00 | dt: 95ms | tok/sec: 10,835 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00931 (28.4%) | loss: 4.468442 | lrm: 1.00 | dt: 95ms | tok/sec: 10,762 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00932 (28.4%) | loss: 4.482217 | lrm: 1.00 | dt: 94ms | tok/sec: 10,894 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00933 (28.4%) | loss: 4.472082 | lrm: 1.00 | dt: 81ms | tok/sec: 12,650 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00934 (28.5%) | loss: 4.483402 | lrm: 1.00 | dt: 95ms | tok/sec: 10,756 | mfu: 0.0% | epoch: 1 | remaining: 215s    
step 00935 (28.5%) | loss: 4.493157 | lrm: 1.00 | dt: 95ms | tok/sec: 10,771 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00936 (28.5%) | loss: 4.491906 | lrm: 1.00 | dt: 95ms | tok/sec: 10,797 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00937 (28.6%) | loss: 4.474607 | lrm: 1.00 | dt: 80ms | tok/sec: 12,823 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00938 (28.6%) | loss: 4.506090 | lrm: 1.00 | dt: 95ms | tok/sec: 10,805 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00939 (28.6%) | loss: 4.491489 | lrm: 1.00 | dt: 94ms | tok/sec: 10,839 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00940 (28.7%) | loss: 4.484441 | lrm: 1.00 | dt: 95ms | tok/sec: 10,744 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00941 (28.7%) | loss: 4.481330 | lrm: 1.00 | dt: 79ms | tok/sec: 12,919 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00942 (28.7%) | loss: 4.465905 | lrm: 1.00 | dt: 95ms | tok/sec: 10,729 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00943 (28.7%) | loss: 4.456959 | lrm: 1.00 | dt: 95ms | tok/sec: 10,759 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00944 (28.8%) | loss: 4.432394 | lrm: 1.00 | dt: 79ms | tok/sec: 12,924 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00945 (28.8%) | loss: 4.438060 | lrm: 1.00 | dt: 96ms | tok/sec: 10,705 | mfu: 0.0% | epoch: 1 | remaining: 214s    
step 00946 (28.8%) | loss: 4.432546 | lrm: 1.00 | dt: 95ms | tok/sec: 10,771 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00947 (28.9%) | loss: 4.429949 | lrm: 1.00 | dt: 96ms | tok/sec: 10,673 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00948 (28.9%) | loss: 4.431565 | lrm: 1.00 | dt: 78ms | tok/sec: 13,119 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00949 (28.9%) | loss: 4.438478 | lrm: 1.00 | dt: 95ms | tok/sec: 10,776 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00950 (29.0%) | loss: 4.427276 | lrm: 1.00 | dt: 95ms | tok/sec: 10,740 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00951 (29.0%) | loss: 4.459621 | lrm: 1.00 | dt: 95ms | tok/sec: 10,797 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00952 (29.0%) | loss: 4.473329 | lrm: 1.00 | dt: 79ms | tok/sec: 12,947 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00953 (29.0%) | loss: 4.478964 | lrm: 1.00 | dt: 96ms | tok/sec: 10,672 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00954 (29.1%) | loss: 4.502947 | lrm: 1.00 | dt: 94ms | tok/sec: 10,882 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00955 (29.1%) | loss: 4.530868 | lrm: 1.00 | dt: 80ms | tok/sec: 12,867 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00956 (29.1%) | loss: 4.550855 | lrm: 1.00 | dt: 95ms | tok/sec: 10,774 | mfu: 0.0% | epoch: 1 | remaining: 213s    
step 00957 (29.2%) | loss: 4.579843 | lrm: 1.00 | dt: 95ms | tok/sec: 10,731 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00958 (29.2%) | loss: 4.577680 | lrm: 1.00 | dt: 95ms | tok/sec: 10,745 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00959 (29.2%) | loss: 4.575969 | lrm: 1.00 | dt: 90ms | tok/sec: 11,440 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00960 (29.3%) | loss: 4.564441 | lrm: 1.00 | dt: 85ms | tok/sec: 12,072 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00961 (29.3%) | loss: 4.553772 | lrm: 1.00 | dt: 86ms | tok/sec: 11,862 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00962 (29.3%) | loss: 4.555353 | lrm: 1.00 | dt: 94ms | tok/sec: 10,899 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00963 (29.3%) | loss: 4.546736 | lrm: 1.00 | dt: 96ms | tok/sec: 10,675 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00964 (29.4%) | loss: 4.518908 | lrm: 1.00 | dt: 79ms | tok/sec: 13,008 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00965 (29.4%) | loss: 4.539727 | lrm: 1.00 | dt: 102ms | tok/sec: 9,995 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00966 (29.4%) | loss: 4.549331 | lrm: 1.00 | dt: 87ms | tok/sec: 11,734 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00967 (29.5%) | loss: 4.564804 | lrm: 1.00 | dt: 95ms | tok/sec: 10,808 | mfu: 0.0% | epoch: 1 | remaining: 212s    
step 00968 (29.5%) | loss: 4.561528 | lrm: 1.00 | dt: 94ms | tok/sec: 10,844 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00969 (29.5%) | loss: 4.576221 | lrm: 1.00 | dt: 80ms | tok/sec: 12,871 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00970 (29.6%) | loss: 4.579414 | lrm: 1.00 | dt: 95ms | tok/sec: 10,754 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00971 (29.6%) | loss: 4.593544 | lrm: 1.00 | dt: 95ms | tok/sec: 10,776 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00972 (29.6%) | loss: 4.615793 | lrm: 1.00 | dt: 95ms | tok/sec: 10,818 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00973 (29.7%) | loss: 4.661170 | lrm: 1.00 | dt: 80ms | tok/sec: 12,837 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00974 (29.7%) | loss: 4.693319 | lrm: 1.00 | dt: 95ms | tok/sec: 10,774 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00975 (29.7%) | loss: 4.705882 | lrm: 1.00 | dt: 95ms | tok/sec: 10,799 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00976 (29.7%) | loss: 4.700318 | lrm: 1.00 | dt: 91ms | tok/sec: 11,240 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00977 (29.8%) | loss: 4.701629 | lrm: 1.00 | dt: 93ms | tok/sec: 11,017 | mfu: 0.0% | epoch: 1 | remaining: 211s    
step 00978 (29.8%) | loss: 4.692168 | lrm: 1.00 | dt: 85ms | tok/sec: 12,023 | mfu: 0.0% | epoch: 1 | remaining: 211s    
